Timestep;Price;HV_LOAD;beta_co;beta_gc;Input_D_LV_MED;Input_D_MV_LOAD;Input_D_LV_HIGH;Input_D_LV_LOW;Total_Input_Demand;lambda_EOM_cap_LV_MED;E_EOM_LV_MED;lambda_EOM_0_LV_MED;D_EOM_cap_LV_MED;lambda_EOM_cap_MV_LOAD;E_EOM_MV_LOAD;lambda_EOM_0_MV_LOAD;D_EOM_cap_MV_LOAD;lambda_EOM_cap_LV_HIGH;E_EOM_LV_HIGH;lambda_EOM_0_LV_HIGH;D_EOM_cap_LV_HIGH;lambda_EOM_cap_LV_LOW;E_EOM_LV_LOW;lambda_EOM_0_LV_LOW;D_EOM_cap_LV_LOW;G_WindOnshore;G_Baseload;G_MidMerit;G_Peak;C_MidMerit;C_Baseload;C_Peak;C_WindOnshore;G_LV_MED;G_MV_LOAD;G_LV_HIGH;G_LV_LOW;ENS_LV_MED;ENS_MV_LOAD;ENS_LV_HIGH;ENS_LV_LOW;D_LV_MED;D_MV_LOAD;D_LV_HIGH;D_LV_LOW;D_elastic_LV_MED;D_elastic_MV_LOAD;D_elastic_LV_HIGH;D_elastic_LV_LOW;ENS_involuntary_LV_MED;ENS_involuntary_MV_LOAD;ENS_involuntary_LV_HIGH;ENS_involuntary_LV_LOW;PV_LV_MED;PV_MV_LOAD;PV_LV_HIGH;PV_LV_LOW;PV_Total;Total_ENS;Consumer_Demand;Total_Demand
11.0;0.15374;1.47439;0.5;0.5;1.5;4.75;3.66;0.198;10.108;2.0;-4.99968;7.62464;1.125;1.0;-0.74831;3.66587;3.5625;1.2;-1.18128;4.44261;2.745;2.5;-47.69659;9.58294;0.1485;0.153;5.9123;3.54265;1.77901;3.54271;5.91233;2.01629;4.5;-1.44927;-4.64839;-3.6307;-0.18419;0.0;0.0;0.0;0.0;1.49427;4.69339;3.6307;0.19769;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.045;0.045;0.0;0.0135;0.1035;0.0;10.01605;11.49044
12.0;0.19534;1.61717;0.5;0.5;1.26;4.95;3.99;0.231;10.431;2.0;-5.952;7.62464;0.945;1.0;-0.71808;3.66587;3.7125;1.2;-1.08358;4.44261;2.9925;2.5;-40.88279;9.58294;0.17325;0.135;5.91232;3.54268;2.01625;3.54271;5.91233;2.01629;4.5;-1.1432;-4.72808;-3.91967;-0.19812;0.0;0.0;0.0;0.0;1.2482;4.83308;3.91967;0.22962;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.105;0.105;0.0;0.0315;0.2415;0.0;10.23057;11.84774
13.0;0.3178;1.33986;0.5;0.5;1.5;5.35;3.99;0.264;11.104;2.0;-4.99968;7.62464;1.125;1.0;-0.66439;3.66587;4.0125;1.2;-1.08358;4.44261;2.9925;2.5;-35.77244;9.58294;0.198;0.09;5.91232;3.5427;2.01628;3.54271;5.91233;2.01629;4.5;-1.31146;-4.8893;-3.80665;-0.214;0.0;0.0;0.0;0.0;1.46146;5.0393;3.80665;0.259;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.15;0.15;0.0;0.045;0.345;0.0;10.56641;11.90628
14.0;0.28863;1.43779;0.5;0.5;1.86;5.055;3.69;0.33;10.935;2.0;-4.032;7.62464;1.395;1.0;-0.70316;3.66587;3.79125;1.2;-1.17168;4.44261;2.7675;2.5;-28.61795;9.58294;0.2475;0.045;5.91232;3.5427;2.01628;3.54271;5.91233;2.01629;4.5;-1.63945;-4.62293;-3.54534;-0.27077;0.0;0.0;0.0;0.0;1.81945;4.80293;3.54534;0.32477;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.18;0.18;0.0;0.054;0.414;0.0;10.49248;11.93028
15.0;0.15281;1.2599;0.5;0.5;1.5;4.95;3.36;0.198;10.008;2.0;-4.99968;7.62464;1.125;1.0;-0.71808;3.66587;3.7125;1.2;-1.28675;4.44261;2.52;2.5;-47.69659;9.58294;0.1485;0.0675;5.9123;3.54265;1.31078;3.54271;5.91233;2.01629;4.5;-1.34446;-4.74231;-3.33383;-0.15271;0.0;0.0;0.0;0.0;1.49446;4.89231;3.33383;0.19771;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.15;0.15;0.0;0.045;0.345;0.0;9.91831;11.17821
16.0;0.2475;1.23028;0.5;0.5;1.26;4.95;4.5;0.198;10.908;2.0;-5.952;7.62464;0.945;1.0;-0.71808;3.66587;3.7125;1.2;-0.96077;4.44261;3.375;2.5;-47.69659;9.58294;0.1485;0.045;5.91232;3.54269;2.01627;3.54271;5.91233;2.01629;4.5;-1.11944;-4.64043;-4.36639;-0.15973;0.0;0.0;0.0;0.0;1.23944;4.76043;4.36639;0.19573;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.12;0.12;0.0;0.036;0.276;0.0;10.56198;11.79226
17.0;0.44711;1.27699;0.5;0.5;3.0;4.95;2.85;0.51;11.31;2.0;-2.49984;7.62464;2.25;1.0;-0.71808;3.66587;3.7125;1.2;-1.51701;4.44261;2.1375;2.5;-18.5175;9.58294;0.3825;0.045;5.91232;3.54271;2.01628;3.54271;5.91233;2.01629;4.5;-2.76619;-4.37745;-2.6338;-0.46186;0.0;0.0;0.0;0.0;2.87119;4.48245;2.6338;0.49336;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.105;0.105;0.0;0.0315;0.2415;0.0;10.48081;11.75779
18.0;1.0;1.52749;0.5;0.5;3.6;4.75;2.31;1.98;12.64;2.0;-2.0832;7.62464;2.7;1.0;-0.74831;3.66587;3.5625;1.2;-1.87164;4.44261;1.7325;2.5;-4.76966;9.58294;1.485;0.135;5.91232;3.54271;2.01628;3.54271;5.91233;2.01629;4.5;-3.10503;-3.35745;-1.83936;-1.77699;0.0;0.13005;0.0;0.0;3.18003;3.43245;1.83936;1.79949;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.075;0.075;0.0;0.0225;0.1725;0.13005;10.25133;11.77883
19.0;0.82029;1.58603;0.5;0.5;2.58;4.955;2.97;1.368;11.873;2.0;-2.90679;7.62464;1.935;1.0;-0.71735;3.66587;3.71625;1.2;-1.45572;4.44261;2.2275;2.5;-6.90345;9.58294;1.026;0.18;5.91232;3.54271;2.01629;3.54271;5.91233;2.01629;4.5;-2.34085;-3.96677;-2.48834;-1.26931;0.0;0.0;0.0;0.0;2.34085;3.96677;2.48834;1.26931;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;10.06527;11.6513
20.0;0.65667;1.34556;0.5;0.5;3.3;4.055;3.33;0.99;11.675;2.0;-2.27258;7.62464;2.475;1.0;-0.87657;3.66587;3.04125;1.2;-1.29834;4.44261;2.4975;2.5;-9.53932;9.58294;0.7425;0.225;5.91232;3.5427;2.01629;3.54271;5.91233;2.01629;4.5;-3.0661;-3.43293;-2.91598;-0.93574;0.0;0.0;0.0;0.0;3.0661;3.43293;2.91598;0.93574;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;10.35074;11.6963
21.0;0.15321;1.22179;0.5;0.5;2.7;3.85;2.55;0.99;10.09;2.0;-2.7776;7.62464;2.025;1.0;-0.92324;3.66587;2.8875;1.2;-1.69548;4.44261;1.9125;2.5;-9.53932;9.58294;0.7425;0.27;5.9123;3.54265;1.50986;3.54271;5.91233;2.01629;4.5;-2.68989;-3.8047;-2.5299;-0.98851;0.0;0.0;0.0;0.0;2.68989;3.8047;2.5299;0.98851;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;10.013;11.23479
22.0;0.10499;1.05882;0.5;0.5;2.4;4.054;1.65;0.33;8.434;2.0;-3.1248;7.62464;1.8;1.0;-0.87679;3.66587;3.0405;1.2;-2.62029;4.44261;1.2375;2.5;-28.61795;9.58294;0.2475;0.315;5.91217;3.28555;1.0e-5;3.54271;5.91233;2.01629;4.5;-2.40644;-4.06129;-1.6554;-0.33119;0.0;0.0;0.0;0.0;2.40644;4.06129;1.6554;0.33119;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;8.45432;9.51314
23.0;0.10285;1.0796;0.5;0.5;1.8;3.785;1.05;0.15;6.785;2.0;-4.1664;7.62464;1.35;1.0;-0.9391;3.66587;2.83875;1.2;-4.1176;4.44261;0.7875;2.5;-62.95949;9.58294;0.1125;0.315;5.91228;1.65633;1.0e-5;3.54271;5.91233;2.01629;4.5;-1.80535;-3.79409;-1.05395;-0.15057;0.0;0.0;0.0;0.0;1.80535;3.79409;1.05395;0.15057;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6.80396;7.88356
24.0;0.10139;1.21054;0.5;0.5;1.5;3.6;0.75;0.12;5.97;2.0;-4.99968;7.62464;1.125;1.0;-0.98736;3.66587;2.7;1.2;-5.76464;4.44261;0.5625;2.5;-78.69937;9.58294;0.09;0.36;5.91227;0.92674;1.0e-5;3.54271;5.91233;2.01629;4.5;-1.50475;-3.61012;-0.75308;-0.12048;0.0;0.0;0.0;0.0;1.50475;3.61012;0.75308;0.12048;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.98842;7.19896
25.0;0.08678;1.28327;0.5;0.5;1.26;3.25;0.165;0.12;4.795;2.0;-5.952;7.62464;0.945;1.0;-1.09369;3.66587;2.4375;1.2;-26.20292;4.44261;0.12375;2.5;-78.69937;9.58294;0.09;1.395;4.71403;6.0e-5;1.0e-5;3.54271;5.91233;2.01629;4.5;-1.26644;-3.27249;-0.16623;-0.12066;0.0;0.0;0.0;0.0;1.26644;3.27249;0.16623;0.12066;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.82583;6.1091
26.0;0.08423;1.25792;0.5;0.5;0.27;3.26;0.165;0.06;3.755;2.0;-27.776;7.62464;0.2025;1.0;-1.09033;3.66587;2.445;1.2;-26.20292;4.44261;0.12375;2.5;-157.39874;9.58294;0.045;1.35;3.69092;5.0e-5;1.0e-5;3.54271;5.91233;2.01629;4.5;-0.27147;-3.2849;-0.16633;-0.06035;0.0;0.0;0.0;0.0;0.27147;3.2849;0.16633;0.06035;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.78305;5.04097
27.0;0.08457;1.20004;0.5;0.5;0.24;3.41;0.165;0.09;3.905;2.0;-31.248;7.62464;0.18;1.0;-1.04237;3.66587;2.5575;1.2;-26.20292;4.44261;0.12375;2.5;-104.93249;9.58294;0.0675;1.305;3.82884;5.0e-5;1.0e-5;3.54271;5.91233;2.01629;4.5;-0.2413;-3.43572;-0.16632;-0.09052;0.0;0.0;0.0;0.0;0.2413;3.43572;0.16632;0.09052;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.93385;5.13389
28.0;0.08401;1.19813;0.5;0.5;0.21;3.18;0.159;0.09;3.639;2.0;-35.712;7.62464;0.1575;1.0;-1.11776;3.66587;2.385;1.2;-27.19171;4.44261;0.11925;2.5;-104.93249;9.58294;0.0675;1.26;3.60453;5.0e-5;1.0e-5;3.54271;5.91233;2.01629;4.5;-0.21115;-3.20448;-0.16029;-0.09052;0.0;0.0;0.0;0.0;0.21115;3.20448;0.16029;0.09052;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.66645;4.86458
29.0;0.08541;1.20884;0.5;0.5;0.15;3.75;0.33;0.09;4.32;2.0;-49.99681;7.62464;0.1125;1.0;-0.94786;3.66587;2.8125;1.2;-13.10146;4.44261;0.2475;2.5;-104.93249;9.58294;0.0675;1.395;4.16506;5.0e-5;1.0e-5;3.54271;5.91233;2.01629;4.5;-0.15079;-3.77739;-0.33257;-0.09051;0.0;0.0;0.0;0.0;0.15079;3.77739;0.33257;0.09051;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.35127;5.56012
30.0;0.08852;1.27088;0.5;0.5;0.15;4.66;0.54;0.15;5.5;2.0;-49.99681;7.62464;0.1125;1.0;-0.76277;3.66587;3.495;1.2;-8.00645;4.44261;0.405;2.5;-62.95949;9.58294;0.1125;1.395;5.41112;6.0e-5;1.0e-5;3.54271;5.91233;2.01629;4.5;-0.15073;-4.68996;-0.54382;-0.1508;0.0;0.0;0.0;0.0;0.15073;4.68996;0.54382;0.1508;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.53532;6.8062
31.0;0.10256;1.34344;0.5;0.5;0.3;5.4;1.5;0.39;7.59;2.0;-24.9984;7.62464;0.225;1.0;-0.65824;3.66587;4.05;1.2;-2.88232;4.44261;1.125;2.5;-24.21519;9.58294;0.2925;1.53;5.91228;1.51277;1.0e-5;3.54271;5.91233;2.01629;4.5;-0.3009;-5.4134;-1.50575;-0.39151;0.0;0.0;0.0;0.0;0.3009;5.4134;1.50575;0.39151;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;7.61155;8.95499
32.0;0.10393;1.36522;0.5;0.5;0.54;4.78;2.55;0.84;8.71;2.0;-13.888;7.62464;0.405;1.0;-0.74362;3.66587;3.585;1.2;-1.69548;4.44261;1.9125;2.5;-11.24277;9.58294;0.63;1.62;5.91216;2.56658;1.0e-5;3.54271;5.91233;2.01629;4.5;-0.54153;-4.79002;-2.55897;-0.84312;0.0;0.0;0.0;0.0;0.54153;4.79002;2.55897;0.84312;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;8.73363;10.09885
33.0;0.10421;1.40152;0.5;0.5;0.9;4.77;2.82;0.54;9.03;2.0;-8.3328;7.62464;0.675;1.0;-0.74518;3.66587;3.5775;1.2;-1.53315;4.44261;2.115;2.5;-17.48875;9.58294;0.405;1.665;5.91216;2.87791;1.0e-5;3.54271;5.91233;2.01629;4.5;-0.90251;-4.77962;-2.82973;-0.54199;0.0;0.0;0.0;0.0;0.90251;4.77962;2.82973;0.54199;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9.05386;10.45538
34.0;0.10503;1.47287;0.5;0.5;1.14;4.97;3.18;0.27;9.56;2.0;-6.57853;7.62464;0.855;1.0;-0.71519;3.66587;3.7275;1.2;-1.35959;4.44261;2.385;2.5;-34.9775;9.58294;0.2025;1.665;5.91217;3.30607;1.0e-5;3.54271;5.91233;2.01629;4.5;-1.06805;-4.90389;-3.19038;-0.24847;0.0;0.0;0.0;0.0;1.14305;4.97889;3.19038;0.27097;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.075;0.075;0.0;0.0225;0.1725;0.0;9.58329;11.05616
35.0;0.1039;1.4102;0.5;0.5;1.47;4.29;3.42;0.18;9.36;2.0;-5.10171;7.62464;1.1025;1.0;-0.82855;3.66587;3.2175;1.2;-1.26418;4.44261;2.565;2.5;-52.46625;9.58294;0.135;1.665;5.91216;2.49432;1.0e-5;3.54271;5.91233;2.01629;4.5;-1.15916;-3.98403;-3.43205;-0.08617;0.0;0.0;0.0;0.0;1.47416;4.29903;3.43205;0.18067;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.315;0.315;0.0;0.0945;0.7245;0.0;9.38591;10.79611
36.0;0.10394;1.31434;0.5;0.5;1.17;5.02;3.78;0.21;10.18;2.0;-6.40985;7.62464;0.8775;1.0;-0.70807;3.66587;3.765;1.2;-1.14378;4.44261;2.835;2.5;-44.97107;9.58294;0.1575;1.71;5.91216;2.58898;1.0e-5;3.54271;5.91233;2.01629;4.5;-0.6033;-4.4605;-3.79328;-0.03978;0.0;0.0;0.0;0.0;1.1733;5.0305;3.79328;0.21078;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.57;0.57;0.0;0.171;1.311;0.0;10.20787;11.52221
37.0;0.104;1.15546;0.5;0.5;1.47;5.02;3.99;0.24;10.72;2.0;-5.10171;7.62464;1.1025;1.0;-0.70807;3.66587;3.765;1.2;-1.08358;4.44261;2.9925;2.5;-39.34968;9.58294;0.18;1.8;5.91216;2.70916;1.0e-5;3.54271;5.91233;2.01629;4.5;-0.82914;-4.38542;-4.00396;-0.04739;0.0;0.0;0.0;0.0;1.47414;5.03042;4.00396;0.24089;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.645;0.645;0.0;0.1935;1.4835;0.0;10.74941;11.90486
38.0;0.10401;1.32303;0.5;0.5;1.98;4.75;3.63;0.3;10.66;2.0;-3.78764;7.62464;1.485;1.0;-0.74831;3.66587;3.5625;1.2;-1.19104;4.44261;2.7225;2.5;-31.47975;9.58294;0.225;1.89;5.91216;2.72652;1.0e-5;3.54271;5.91233;2.01629;4.5;-1.34057;-4.11484;-3.64269;-0.10761;0.0;0.0;0.0;0.0;1.98557;4.75984;3.64269;0.30111;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.645;0.645;0.0;0.1935;1.4835;0.0;10.68922;12.01224
39.0;0.10282;1.22784;0.5;0.5;1.35;4.65;3.48;0.18;9.66;2.0;-5.5552;7.62464;1.0125;1.0;-0.76441;3.66587;3.4875;1.2;-1.24238;4.44261;2.61;2.5;-52.46625;9.58294;0.135;1.98;5.91228;1.64463;1.0e-5;3.54271;5.91233;2.01629;4.5;-0.75401;-4.06119;-3.49313;-0.00069;0.0;0.0;0.0;0.0;1.35401;4.66119;3.49313;0.18069;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.6;0.6;0.0;0.18;1.38;0.0;9.68902;10.91686
40.0;0.10194;1.27443;0.5;0.5;1.32;4.81;2.76;0.18;9.07;2.0;-5.68146;7.62464;0.99;1.0;-0.73898;3.66587;3.6075;1.2;-1.56648;4.44261;2.07;2.5;-52.46625;9.58294;0.135;1.98;5.91228;1.20423;1.0e-5;3.54271;5.91233;2.01629;4.5;-0.76908;-4.26777;-2.77097;-0.01421;0.0;0.0;0.0;0.0;1.32408;4.82277;2.77097;0.18071;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.555;0.555;0.0;0.1665;1.2765;0.0;9.09853;10.37296
41.0;0.15033;1.27381;0.5;0.5;3.06;5.14;2.55;0.48;11.23;2.0;-2.45082;7.62464;2.295;1.0;-0.69153;3.66587;3.855;1.2;-1.69548;4.44261;1.9125;2.5;-19.67484;9.58294;0.36;2.025;5.9123;3.54265;0.0758;3.54271;5.91233;2.01629;4.5;-2.67471;-4.70867;-2.5316;-0.36692;0.0;0.0;0.0;0.0;3.04971;5.08367;2.5316;0.47942;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.375;0.375;0.0;0.1125;0.8625;0.0;11.1444;12.41821
42.0;0.15139;1.45428;0.5;0.5;2.37;5.23;2.19;1.2;10.99;2.0;-3.16435;7.62464;1.7775;1.0;-0.67963;3.66587;3.9225;1.2;-1.97419;4.44261;1.6425;2.5;-7.86994;9.58294;0.9;2.025;5.9123;3.54265;0.60326;3.54271;5.91233;2.01629;4.5;-2.2417;-5.05112;-2.17366;-1.16243;0.0;0.0;0.0;0.0;2.3617;5.17112;2.17366;1.19843;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.12;0.12;0.0;0.036;0.276;0.0;10.90491;12.35919
43.0;0.15399;1.44471;0.5;0.5;2.52;5.42;2.76;1.38;12.08;2.0;-2.976;7.62464;1.89;1.0;-0.65581;3.66587;4.065;1.2;-1.56648;4.44261;2.07;2.5;-6.84342;9.58294;1.035;2.07;5.9123;3.54265;1.90067;3.54271;5.91233;2.01629;4.5;-2.5103;-5.35503;-2.73775;-1.37781;0.0;0.0;0.0;0.0;2.5103;5.35503;2.73775;1.37781;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;11.98089;13.4256
