Timestep;Price;HV_LOAD;beta_co;beta_gc;Input_D_LV_MED;Input_D_MV_LOAD;Input_D_LV_HIGH;Input_D_LV_LOW;Total_Input_Demand;lambda_EOM_cap_LV_MED;E_EOM_LV_MED;lambda_EOM_0_LV_MED;D_EOM_cap_LV_MED;lambda_EOM_cap_MV_LOAD;E_EOM_MV_LOAD;lambda_EOM_0_MV_LOAD;D_EOM_cap_MV_LOAD;lambda_EOM_cap_LV_HIGH;E_EOM_LV_HIGH;lambda_EOM_0_LV_HIGH;D_EOM_cap_LV_HIGH;lambda_EOM_cap_LV_LOW;E_EOM_LV_LOW;lambda_EOM_0_LV_LOW;D_EOM_cap_LV_LOW;G_WindOnshore;G_Baseload;G_MidMerit;G_Peak;C_MidMerit;C_Baseload;C_Peak;C_WindOnshore;G_LV_MED;G_MV_LOAD;G_LV_HIGH;G_LV_LOW;ENS_LV_MED;ENS_MV_LOAD;ENS_LV_HIGH;ENS_LV_LOW;D_LV_MED;D_MV_LOAD;D_LV_HIGH;D_LV_LOW;D_elastic_LV_MED;D_elastic_MV_LOAD;D_elastic_LV_HIGH;D_elastic_LV_LOW;ENS_involuntary_LV_MED;ENS_involuntary_MV_LOAD;ENS_involuntary_LV_HIGH;ENS_involuntary_LV_LOW;PV_LV_MED;PV_MV_LOAD;PV_LV_HIGH;PV_LV_LOW;PV_Total;Total_ENS;Consumer_Demand;Total_Demand
11.0;0.15296;1.47439;0.9;0.9;1.5;4.75;3.66;0.198;10.108;2.0;-4.99968;7.62464;1.125;1.0;-0.74831;3.66587;3.5625;1.2;-1.18128;4.44261;2.745;2.5;-47.69659;9.58294;0.1485;0.153;6.00959;3.87656;1.34961;3.87656;6.0096;1.58747;4.5;-1.44943;-4.64944;-3.63136;-0.18421;0.0;0.0;0.0;0.0;1.49443;4.69444;3.63136;0.19771;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.045;0.045;0.0;0.0135;0.1035;0.0;10.01794;11.49233
12.0;0.19441;1.61717;0.9;0.9;1.26;4.95;3.99;0.231;10.431;2.0;-5.952;7.62464;0.945;1.0;-0.71808;3.66587;3.7125;1.2;-1.08358;4.44261;2.9925;2.5;-40.88279;9.58294;0.17325;0.135;6.00959;3.87656;1.58747;3.87656;6.0096;1.58747;4.5;-1.14336;-4.72937;-3.92053;-0.19815;0.0;0.0;0.0;0.0;1.24836;4.83437;3.92053;0.22965;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.105;0.105;0.0;0.0315;0.2415;0.0;10.2329;11.85007
13.0;0.31694;1.33986;0.9;0.9;1.5;5.35;3.99;0.264;11.104;2.0;-4.99968;7.62464;1.125;1.0;-0.66439;3.66587;4.0125;1.2;-1.08358;4.44261;2.9925;2.5;-35.77244;9.58294;0.198;0.09;6.0096;3.87656;1.58747;3.87656;6.0096;1.58747;4.5;-1.31163;-4.89059;-3.80744;-0.21403;0.0;0.0;0.0;0.0;1.46163;5.04059;3.80744;0.25903;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.15;0.15;0.0;0.045;0.345;0.0;10.5687;11.90856
14.0;0.28771;1.43779;0.9;0.9;1.86;5.055;3.69;0.33;10.935;2.0;-4.032;7.62464;1.395;1.0;-0.70316;3.66587;3.79125;1.2;-1.17168;4.44261;2.7675;2.5;-28.61795;9.58294;0.2475;0.045;6.0096;3.87656;1.58747;3.87656;6.0096;1.58747;4.5;-1.63967;-4.62423;-3.54612;-0.2708;0.0;0.0;0.0;0.0;1.81967;4.80423;3.54612;0.3248;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.18;0.18;0.0;0.054;0.414;0.0;10.49483;11.93262
15.0;0.15185;1.2599;0.9;0.9;1.5;4.95;3.36;0.198;10.008;2.0;-4.99968;7.62464;1.125;1.0;-0.71808;3.66587;3.7125;1.2;-1.28675;4.44261;2.52;2.5;-47.69659;9.58294;0.1485;0.0675;6.00959;3.87656;0.88197;3.87656;6.0096;1.58747;4.5;-1.34465;-4.74364;-3.33457;-0.15273;0.0;0.0;0.0;0.0;1.49465;4.89364;3.33457;0.19773;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.15;0.15;0.0;0.045;0.345;0.0;9.92059;11.18049
16.0;0.24663;1.23028;0.9;0.9;1.26;4.95;4.5;0.198;10.908;2.0;-5.952;7.62464;0.945;1.0;-0.71808;3.66587;3.7125;1.2;-0.96077;4.44261;3.375;2.5;-47.69659;9.58294;0.1485;0.045;6.00959;3.87656;1.58747;3.87656;6.0096;1.58747;4.5;-1.11959;-4.64165;-4.3673;-0.15974;0.0;0.0;0.0;0.0;1.23959;4.76165;4.3673;0.19574;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.12;0.12;0.0;0.036;0.276;0.0;10.56427;11.79455
17.0;0.44609;1.27699;0.9;0.9;3.0;4.95;2.85;0.51;11.31;2.0;-2.49984;7.62464;2.25;1.0;-0.71808;3.66587;3.7125;1.2;-1.51701;4.44261;2.1375;2.5;-18.5175;9.58294;0.3825;0.045;6.0096;3.87656;1.58747;3.87656;6.0096;1.58747;4.5;-2.7666;-4.37888;-2.63447;-0.46192;0.0;0.0;0.0;0.0;2.8716;4.48388;2.63447;0.49342;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.105;0.105;0.0;0.0315;0.2415;0.0;10.48337;11.76036
18.0;0.99996;1.52749;0.9;0.9;3.6;4.75;2.31;1.98;12.64;2.0;-2.0832;7.62464;2.7;1.0;-0.74831;3.66587;3.5625;1.2;-1.87164;4.44261;1.7325;2.5;-4.76966;9.58294;1.485;0.135;6.0096;3.87656;1.58747;3.87656;6.0096;1.58747;4.5;-3.10505;-3.35965;-1.83938;-1.777;0.0;0.1279;0.0;0.0;3.18005;3.43465;1.83938;1.7995;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.075;0.075;0.0;0.0225;0.1725;0.1279;10.25358;11.78107
19.0;0.81919;1.58603;0.9;0.9;2.58;4.955;2.97;1.368;11.873;2.0;-2.90679;7.62464;1.935;1.0;-0.71735;3.66587;3.71625;1.2;-1.45572;4.44261;2.2275;2.5;-6.90345;9.58294;1.026;0.18;6.0096;3.87656;1.58747;3.87656;6.0096;1.58747;4.5;-2.34123;-3.96831;-2.4891;-1.26947;0.0;0.0;0.0;0.0;2.34123;3.96831;2.4891;1.26947;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;10.06811;11.65414
20.0;0.6555;1.34556;0.9;0.9;3.3;4.055;3.33;0.99;11.675;2.0;-2.27258;7.62464;2.475;1.0;-0.87657;3.66587;3.04125;1.2;-1.29834;4.44261;2.4975;2.5;-9.53932;9.58294;0.7425;0.225;6.0096;3.87656;1.58747;3.87656;6.0096;1.58747;4.5;-3.06662;-3.43427;-2.91688;-0.93586;0.0;0.0;0.0;0.0;3.06662;3.43427;2.91688;0.93586;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;10.35363;11.69919
21.0;0.1523;1.22179;0.9;0.9;2.7;3.85;2.55;0.99;10.09;2.0;-2.7776;7.62464;2.025;1.0;-0.92324;3.66587;2.8875;1.2;-1.69548;4.44261;1.9125;2.5;-9.53932;9.58294;0.7425;0.27;6.00959;3.87656;1.0808;3.87656;6.0096;1.58747;4.5;-2.69021;-3.80567;-2.53043;-0.98861;0.0;0.0;0.0;0.0;2.69021;3.80567;2.53043;0.98861;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;10.01492;11.23671
22.0;0.10432;1.05882;0.9;0.9;2.4;4.054;1.65;0.33;8.434;2.0;-3.1248;7.62464;1.8;1.0;-0.87679;3.66587;3.0405;1.2;-2.62029;4.44261;1.2375;2.5;-28.61795;9.58294;0.2475;0.315;6.00958;3.18976;0.0;3.87656;6.0096;1.58747;4.5;-2.40665;-4.06204;-1.65565;-0.33121;0.0;0.0;0.0;0.0;2.40665;4.06204;1.65565;0.33121;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;8.45556;9.51438
23.0;0.10108;1.0796;0.9;0.9;1.8;3.785;1.05;0.15;6.785;2.0;-4.1664;7.62464;1.35;1.0;-0.9391;3.66587;2.83875;1.2;-4.1176;4.44261;0.7875;2.5;-62.95949;9.58294;0.1125;0.315;6.00958;1.56174;0.0;3.87656;6.0096;1.58747;4.5;-1.80577;-3.79597;-1.05438;-0.1506;0.0;0.0;0.0;0.0;1.80577;3.79597;1.05438;0.1506;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6.80673;7.88633
24.0;0.09962;1.21054;0.9;0.9;1.5;3.6;0.75;0.12;5.97;2.0;-4.99968;7.62464;1.125;1.0;-0.98736;3.66587;2.7;1.2;-5.76464;4.44261;0.5625;2.5;-78.69937;9.58294;0.09;0.36;6.00957;0.83187;0.0;3.87656;6.0096;1.58747;4.5;-1.5051;-3.61191;-0.75338;-0.1205;0.0;0.0;0.0;0.0;1.5051;3.61191;0.75338;0.1205;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.9909;7.20144
25.0;0.08678;1.28327;0.9;0.9;1.26;3.25;0.165;0.12;4.795;2.0;-5.952;7.62464;0.945;1.0;-1.09369;3.66587;2.4375;1.2;-26.20292;4.44261;0.12375;2.5;-78.69937;9.58294;0.09;1.395;4.71406;0.0;0.0;3.87656;6.0096;1.58747;4.5;-1.26644;-3.2725;-0.16623;-0.12066;0.0;0.0;0.0;0.0;1.26644;3.2725;0.16623;0.12066;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.82584;6.10911
26.0;0.08422;1.25792;0.9;0.9;0.27;3.26;0.165;0.06;3.755;2.0;-27.776;7.62464;0.2025;1.0;-1.09033;3.66587;2.445;1.2;-26.20292;4.44261;0.12375;2.5;-157.39874;9.58294;0.045;1.35;3.69096;0.0;0.0;3.87656;6.0096;1.58747;4.5;-0.27147;-3.28491;-0.16633;-0.06035;0.0;0.0;0.0;0.0;0.27147;3.28491;0.16633;0.06035;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.78306;5.04098
27.0;0.08457;1.20004;0.9;0.9;0.24;3.41;0.165;0.09;3.905;2.0;-31.248;7.62464;0.18;1.0;-1.04237;3.66587;2.5575;1.2;-26.20292;4.44261;0.12375;2.5;-104.93249;9.58294;0.0675;1.305;3.82888;0.0;0.0;3.87656;6.0096;1.58747;4.5;-0.2413;-3.43572;-0.16632;-0.09052;0.0;0.0;0.0;0.0;0.2413;3.43572;0.16632;0.09052;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.93386;5.1339
28.0;0.08401;1.19813;0.9;0.9;0.21;3.18;0.159;0.09;3.639;2.0;-35.712;7.62464;0.1575;1.0;-1.11776;3.66587;2.385;1.2;-27.19171;4.44261;0.11925;2.5;-104.93249;9.58294;0.0675;1.26;3.60457;0.0;0.0;3.87656;6.0096;1.58747;4.5;-0.21115;-3.20449;-0.16029;-0.09052;0.0;0.0;0.0;0.0;0.21115;3.20449;0.16029;0.09052;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.66645;4.86459
29.0;0.08541;1.20884;0.9;0.9;0.15;3.75;0.33;0.09;4.32;2.0;-49.99681;7.62464;0.1125;1.0;-0.94786;3.66587;2.8125;1.2;-13.10146;4.44261;0.2475;2.5;-104.93249;9.58294;0.0675;1.395;4.1651;0.0;0.0;3.87656;6.0096;1.58747;4.5;-0.15079;-3.7774;-0.33257;-0.09051;0.0;0.0;0.0;0.0;0.15079;3.7774;0.33257;0.09051;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.35128;5.56013
30.0;0.08852;1.27088;0.9;0.9;0.15;4.66;0.54;0.15;5.5;2.0;-49.99681;7.62464;0.1125;1.0;-0.76277;3.66587;3.495;1.2;-8.00645;4.44261;0.405;2.5;-62.95949;9.58294;0.1125;1.395;5.41111;0.0;0.0;3.87656;6.0096;1.58747;4.5;-0.15073;-4.68997;-0.54382;-0.1508;0.0;0.0;0.0;0.0;0.15073;4.68997;0.54382;0.1508;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.53533;6.80621
31.0;0.10079;1.34344;0.9;0.9;0.3;5.4;1.5;0.39;7.59;2.0;-24.9984;7.62464;0.225;1.0;-0.65824;3.66587;4.05;1.2;-2.88232;4.44261;1.125;2.5;-24.21519;9.58294;0.2925;1.53;6.00958;1.41886;0.0;3.87656;6.0096;1.58747;4.5;-0.30097;-5.41609;-1.50636;-0.39158;0.0;0.0;0.0;0.0;0.30097;5.41609;1.50636;0.39158;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;7.615;8.95844
32.0;0.10289;1.36522;0.9;0.9;0.54;4.78;2.55;0.84;8.71;2.0;-13.888;7.62464;0.405;1.0;-0.74362;3.66587;3.585;1.2;-1.69548;4.44261;1.9125;2.5;-11.24277;9.58294;0.63;1.62;6.00958;2.47141;0.0;3.87656;6.0096;1.58747;4.5;-0.5416;-4.79141;-2.55958;-0.84321;0.0;0.0;0.0;0.0;0.5416;4.79141;2.55958;0.84321;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;8.7358;10.10103
33.0;0.10351;1.40152;0.9;0.9;0.9;4.77;2.82;0.54;9.03;2.0;-8.3328;7.62464;0.675;1.0;-0.74518;3.66587;3.5775;1.2;-1.53315;4.44261;2.115;2.5;-17.48875;9.58294;0.405;1.665;6.00958;2.78227;0.0;3.87656;6.0096;1.58747;4.5;-0.90259;-4.78056;-2.83019;-0.54203;0.0;0.0;0.0;0.0;0.90259;4.78056;2.83019;0.54203;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9.05537;10.45689
34.0;0.10437;1.47287;0.9;0.9;1.14;4.97;3.18;0.27;9.56;2.0;-6.57853;7.62464;0.855;1.0;-0.71519;3.66587;3.7275;1.2;-1.35959;4.44261;2.385;2.5;-34.9775;9.58294;0.2025;1.665;6.00958;3.21055;0.0;3.87656;6.0096;1.58747;4.5;-1.06815;-4.90481;-3.19086;-0.24849;0.0;0.0;0.0;0.0;1.14315;4.97981;3.19086;0.27099;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.075;0.075;0.0;0.0225;0.1725;0.0;9.58481;11.05768
35.0;0.10275;1.4102;0.9;0.9;1.47;4.29;3.42;0.18;9.36;2.0;-5.10171;7.62464;1.1025;1.0;-0.82855;3.66587;3.2175;1.2;-1.26418;4.44261;2.565;2.5;-52.46625;9.58294;0.135;1.665;6.00958;2.39954;0.0;3.87656;6.0096;1.58747;4.5;-1.15939;-3.98542;-3.43296;-0.08619;0.0;0.0;0.0;0.0;1.47439;4.30042;3.43296;0.18069;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.315;0.315;0.0;0.0945;0.7245;0.0;9.38845;10.79866
36.0;0.10294;1.31434;0.9;0.9;1.17;5.02;3.78;0.21;10.18;2.0;-6.40985;7.62464;0.8775;1.0;-0.70807;3.66587;3.765;1.2;-1.14378;4.44261;2.835;2.5;-44.97107;9.58294;0.1575;1.71;6.00958;2.49407;0.0;3.87656;6.0096;1.58747;4.5;-0.60346;-4.46192;-3.79416;-0.0398;0.0;0.0;0.0;0.0;1.17346;5.03192;3.79416;0.2108;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.57;0.57;0.0;0.171;1.311;0.0;10.21034;11.52469
37.0;0.10318;1.15546;0.9;0.9;1.47;5.02;3.99;0.24;10.72;2.0;-5.10171;7.62464;1.1025;1.0;-0.70807;3.66587;3.765;1.2;-1.08358;4.44261;2.9925;2.5;-39.34968;9.58294;0.18;1.8;6.00958;2.61386;0.0;3.87656;6.0096;1.58747;4.5;-0.8293;-4.38658;-4.00472;-0.04741;0.0;0.0;0.0;0.0;1.4743;5.03158;4.00472;0.24091;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.645;0.645;0.0;0.1935;1.4835;0.0;10.75152;11.90698
38.0;0.10321;1.32303;0.9;0.9;1.98;4.75;3.63;0.3;10.66;2.0;-3.78764;7.62464;1.485;1.0;-0.74831;3.66587;3.5625;1.2;-1.19104;4.44261;2.7225;2.5;-31.47975;9.58294;0.225;1.89;6.00958;2.63111;0.0;3.87656;6.0096;1.58747;4.5;-1.34078;-4.11592;-3.64337;-0.10764;0.0;0.0;0.0;0.0;1.98578;4.76092;3.64337;0.30114;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.645;0.645;0.0;0.1935;1.4835;0.0;10.6912;12.01423
39.0;0.10105;1.22784;0.9;0.9;1.35;4.65;3.48;0.18;9.66;2.0;-5.5552;7.62464;1.0125;1.0;-0.76441;3.66587;3.4875;1.2;-1.24238;4.44261;2.61;2.5;-52.46625;9.58294;0.135;1.98;6.00958;1.55136;0.0;3.87656;6.0096;1.58747;4.5;-0.75433;-4.06351;-3.49455;-0.00072;0.0;0.0;0.0;0.0;1.35433;4.66351;3.49455;0.18072;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.6;0.6;0.0;0.18;1.38;0.0;9.69311;10.92095
40.0;0.10017;1.27443;0.9;0.9;1.32;4.81;2.76;0.18;9.07;2.0;-5.68146;7.62464;0.99;1.0;-0.73898;3.66587;3.6075;1.2;-1.56648;4.44261;2.07;2.5;-52.46625;9.58294;0.135;1.98;6.00957;1.11074;0.0;3.87656;6.0096;1.58747;4.5;-0.76939;-4.27016;-2.7721;-0.01424;0.0;0.0;0.0;0.0;1.32439;4.82516;2.7721;0.18074;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.555;0.555;0.0;0.1665;1.2765;0.0;9.1024;10.37683
41.0;0.10521;1.27381;0.9;0.9;3.06;5.14;2.55;0.48;11.23;2.0;-2.45082;7.62464;2.295;1.0;-0.69153;3.66587;3.855;1.2;-1.69548;4.44261;1.9125;2.5;-19.67484;9.58294;0.36;2.025;6.00958;3.63362;0.0;3.87656;6.0096;1.58747;4.5;-2.69312;-4.77391;-2.55821;-0.36922;0.0;0.0;0.0;0.0;3.06812;5.14891;2.55821;0.48172;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.375;0.375;0.0;0.1125;0.8625;0.0;11.25696;12.53078
42.0;0.15044;1.45428;0.9;0.9;2.37;5.23;2.19;1.2;10.99;2.0;-3.16435;7.62464;1.7775;1.0;-0.67963;3.66587;3.9225;1.2;-1.97419;4.44261;1.6425;2.5;-7.86994;9.58294;0.9;2.025;6.00959;3.87656;0.17449;3.87656;6.0096;1.58747;4.5;-2.242;-5.05253;-2.17414;-1.16255;0.0;0.0;0.0;0.0;2.362;5.17253;2.17414;1.19855;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.12;0.12;0.0;0.036;0.276;0.0;10.90722;12.3615
43.0;0.15323;1.44471;0.9;0.9;2.52;5.42;2.76;1.38;12.08;2.0;-2.976;7.62464;1.89;1.0;-0.65581;3.66587;4.065;1.2;-1.56648;4.44261;2.07;2.5;-6.84342;9.58294;1.035;2.07;6.00959;3.87656;1.47124;3.87656;6.0096;1.58747;4.5;-2.51055;-5.35618;-2.73823;-1.37792;0.0;0.0;0.0;0.0;2.51055;5.35618;2.73823;1.37792;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;11.98289;13.42761
44.0;0.15209;1.11522;0.9;0.9;3.21;4.26;3.6;0.9;11.97;2.0;-2.3363;7.62464;2.4075;1.0;-0.83439;3.66587;3.195;1.2;-1.20097;4.44261;2.7;2.5;-10.49325;9.58294;0.675;2.115;6.00959;3.87656;0.99522;3.87656;6.0096;1.58747;4.5;-3.19846;-4.21121;-3.57255;-0.89875;0.0;0.0;0.0;0.0;3.19846;4.21121;3.57255;0.89875;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;11.88097;12.99619
