Timestep;Price;HV_LOAD;beta_co;beta_gc;Input_D_LV_MED;Input_D_MV_LOAD;Input_D_LV_HIGH;Input_D_LV_LOW;Total_Input_Demand;lambda_EOM_cap_LV_MED;E_EOM_LV_MED;lambda_EOM_0_LV_MED;D_EOM_cap_LV_MED;lambda_EOM_cap_MV_LOAD;E_EOM_MV_LOAD;lambda_EOM_0_MV_LOAD;D_EOM_cap_MV_LOAD;lambda_EOM_cap_LV_HIGH;E_EOM_LV_HIGH;lambda_EOM_0_LV_HIGH;D_EOM_cap_LV_HIGH;lambda_EOM_cap_LV_LOW;E_EOM_LV_LOW;lambda_EOM_0_LV_LOW;D_EOM_cap_LV_LOW;G_WindOnshore;G_Baseload;G_MidMerit;G_Peak;C_MidMerit;C_Baseload;C_Peak;C_WindOnshore;G_LV_MED;G_MV_LOAD;G_LV_HIGH;G_LV_LOW;ENS_LV_MED;ENS_MV_LOAD;ENS_LV_HIGH;ENS_LV_LOW;D_LV_MED;D_MV_LOAD;D_LV_HIGH;D_LV_LOW;D_elastic_LV_MED;D_elastic_MV_LOAD;D_elastic_LV_HIGH;D_elastic_LV_LOW;ENS_involuntary_LV_MED;ENS_involuntary_MV_LOAD;ENS_involuntary_LV_HIGH;ENS_involuntary_LV_LOW;PV_LV_MED;PV_MV_LOAD;PV_LV_HIGH;PV_LV_LOW;PV_Total;Total_ENS;Consumer_Demand;Total_Demand;λ_dCM;C_system_total;C_dCM_vol;C_dCM_MidMerit;C_dCM_Baseload;C_dCM_Peak;C_dCM_WindOnshore;C_dCM_LV_MED;C_dCM_MV_LOAD;C_dCM_LV_HIGH;C_dCM_LV_LOW
11.0;0.15294;1.47439;0.9;0.9;1.5;4.75;3.66;0.198;10.108;2.0;-4.99968;7.62464;1.125;1.0;-0.74831;3.66587;3.5625;1.2;-1.18128;4.44261;2.745;2.5;-47.69659;9.58294;0.1485;0.153;6.01611;3.8704;1.34975;3.87042;6.01611;2.00005;4.5;-1.44944;-4.64946;-3.63138;-0.18421;0.0;0.0;0.0;0.0;1.49444;4.69446;3.63138;0.19771;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.045;0.045;0.0;0.0135;0.1035;0.0;10.01798;11.49237;0.00482;16.38658;11.88658;3.87042;6.01611;2.00005;0.0;-1.0e-5;-5.60945;-4.65986;-0.0
12.0;0.15355;1.61717;0.9;0.9;1.26;4.95;3.99;0.231;10.431;2.0;-5.952;7.62464;0.945;1.0;-0.71808;3.66587;3.7125;1.2;-1.08358;4.44261;2.9925;2.5;-40.88279;9.58294;0.17325;0.135;6.01611;3.87041;1.68987;3.87042;6.01611;2.00005;4.5;-1.15022;-4.78627;-3.95823;-0.19914;0.0;0.0;0.0;0.0;1.25522;4.89127;3.95823;0.23064;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.105;0.105;0.0;0.0315;0.2415;0.0;10.33537;11.95253;0.00482;16.38658;11.88658;3.87042;6.01611;2.00005;0.0;-1.0e-5;-5.60945;-4.65986;-0.0
13.0;0.16178;1.33986;0.9;0.9;1.5;5.35;3.99;0.264;11.104;2.0;-4.99968;7.62464;1.125;1.0;-0.66439;3.66587;4.0125;1.2;-1.08358;4.44261;2.9925;2.5;-35.77244;9.58294;0.198;0.09;6.01611;3.87041;1.99845;3.87042;6.01611;2.00005;4.5;-1.34267;-5.12414;-3.95064;-0.21836;0.0;0.0;0.0;0.0;1.49267;5.27414;3.95064;0.26336;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.15;0.15;0.0;0.045;0.345;0.0;10.98081;12.32068;0.00482;16.38658;11.88658;3.87042;6.01611;2.00005;0.0;-1.0e-5;-5.60945;-4.65986;-0.0
14.0;0.15371;1.43779;0.9;0.9;1.86;5.055;3.69;0.33;10.935;2.0;-4.032;7.62464;1.395;1.0;-0.70316;3.66587;3.79125;1.2;-1.17168;4.44261;2.7675;2.5;-28.61795;9.58294;0.2475;0.045;6.01611;3.87041;1.93096;3.87042;6.01611;2.00005;4.5;-1.67291;-4.81479;-3.66048;-0.27549;0.0;0.0;0.0;0.0;1.85291;4.99479;3.66048;0.32949;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.18;0.18;0.0;0.054;0.414;0.0;10.83767;12.27547;0.00482;16.38658;11.88658;3.87042;6.01611;2.00005;0.0;-1.0e-5;-5.60945;-4.65986;-0.0
15.0;0.15183;1.2599;0.9;0.9;1.5;4.95;3.36;0.198;10.008;2.0;-4.99968;7.62464;1.125;1.0;-0.71808;3.66587;3.7125;1.2;-1.28675;4.44261;2.52;2.5;-47.69659;9.58294;0.1485;0.0675;6.01611;3.87041;0.88176;3.87042;6.01611;2.00005;4.5;-1.34466;-4.74367;-3.33459;-0.15273;0.0;0.0;0.0;0.0;1.49466;4.89367;3.33459;0.19773;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.15;0.15;0.0;0.045;0.345;0.0;9.92064;11.18054;0.00482;16.38658;11.88658;3.87042;6.01611;2.00005;0.0;-1.0e-5;-5.60945;-4.65986;-0.0
16.0;0.15376;1.23028;0.9;0.9;1.26;4.95;4.5;0.198;10.908;2.0;-5.952;7.62464;0.945;1.0;-0.71808;3.66587;3.7125;1.2;-0.96077;4.44261;3.375;2.5;-47.69659;9.58294;0.1485;0.045;6.01611;3.87041;1.831;3.87042;6.01611;2.00005;4.5;-1.13519;-4.77098;-4.46396;-0.16169;0.0;0.0;0.0;0.0;1.25519;4.89098;4.46396;0.19769;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.12;0.12;0.0;0.036;0.276;0.0;10.80782;12.0381;0.00482;16.38658;11.88658;3.87042;6.01611;2.00005;0.0;-1.0e-5;-5.60945;-4.65986;-0.0
17.0;0.28123;1.27699;0.9;0.9;3.0;4.95;2.85;0.51;11.31;2.0;-2.49984;7.62464;2.25;1.0;-0.71808;3.66587;3.7125;1.2;-1.51701;4.44261;2.1375;2.5;-18.5175;9.58294;0.3825;0.045;6.01611;3.87042;2.00005;3.87042;6.01611;2.00005;4.5;-2.83255;-4.60846;-2.74314;-0.47082;0.0;0.0;0.0;0.0;2.93755;4.71346;2.74314;0.50232;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.105;0.105;0.0;0.0315;0.2415;0.0;10.89647;12.17346;0.00482;16.38658;11.88658;3.87042;6.01611;2.00005;0.0;-1.0e-5;-5.60945;-4.65986;-0.0
18.0;0.88822;1.52749;0.9;0.9;3.6;4.75;2.31;1.98;12.64;2.0;-2.0832;7.62464;2.7;1.0;-0.74831;3.66587;3.5625;1.2;-1.87164;4.44261;1.7325;2.5;-4.76966;9.58294;1.485;0.135;6.01611;3.87042;2.00005;3.87042;6.01611;2.00005;4.5;-3.15869;-3.63688;-1.89908;-1.80042;0.0;0.0;0.0;0.0;3.23369;3.71188;1.89908;1.82292;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.075;0.075;0.0;0.0225;0.1725;0.0;10.66758;12.19507;0.00482;16.38658;11.88658;3.87042;6.01611;2.00005;0.0;-1.0e-5;-5.60945;-4.65986;-0.0
19.0;0.6584;1.58603;0.9;0.9;2.58;4.955;2.97;1.368;11.873;2.0;-2.90679;7.62464;1.935;1.0;-0.71735;3.66587;3.71625;1.2;-1.45572;4.44261;2.2275;2.5;-6.90345;9.58294;1.026;0.18;6.01611;3.87042;2.00005;3.87042;6.01611;2.00005;4.5;-2.39654;-4.19245;-2.59955;-1.29277;0.0;0.0;0.0;0.0;2.39654;4.19245;2.59955;1.29277;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;10.48131;12.06734;0.00482;16.38658;11.88658;3.87042;6.01611;2.00005;0.0;-1.0e-5;-5.60945;-4.65986;-0.0
20.0;0.48734;1.34556;0.9;0.9;3.3;4.055;3.33;0.99;11.675;2.0;-2.27258;7.62464;2.475;1.0;-0.87657;3.66587;3.04125;1.2;-1.29834;4.44261;2.4975;2.5;-9.53932;9.58294;0.7425;0.225;6.01611;3.87042;2.00005;3.87042;6.01611;2.00005;4.5;-3.14061;-3.6261;-3.0464;-0.95349;0.0;0.0;0.0;0.0;3.14061;3.6261;3.0464;0.95349;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;10.7666;12.11216;0.00482;16.38658;11.88658;3.87042;6.01611;2.00005;0.0;-1.0e-5;-5.60945;-4.65986;-0.0
21.0;0.15225;1.22179;0.9;0.9;2.7;3.85;2.55;0.99;10.09;2.0;-2.7776;7.62464;2.025;1.0;-0.92324;3.66587;2.8875;1.2;-1.69548;4.44261;1.9125;2.5;-9.53932;9.58294;0.7425;0.27;6.01611;3.8704;1.08059;3.87042;6.01611;2.00005;4.5;-2.69023;-3.80572;-2.53046;-0.98861;0.0;0.0;0.0;0.0;2.69023;3.80572;2.53046;0.98861;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;10.01503;11.23682;0.00482;16.38658;11.88658;3.87042;6.01611;2.00005;0.0;-1.0e-5;-5.60945;-4.65986;-0.0
22.0;0.10429;1.05882;0.9;0.9;2.4;4.054;1.65;0.33;8.434;2.0;-3.1248;7.62464;1.8;1.0;-0.87679;3.66587;3.0405;1.2;-2.62029;4.44261;1.2375;2.5;-28.61795;9.58294;0.2475;0.315;6.0161;3.18319;0.0;3.87042;6.01611;2.00005;4.5;-2.40667;-4.06208;-1.65566;-0.33121;0.0;0.0;0.0;0.0;2.40667;4.06208;1.65566;0.33121;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;8.45562;9.51444;0.00482;16.38658;11.88658;3.87042;6.01611;2.00005;0.0;-1.0e-5;-5.60945;-4.65986;-0.0
23.0;0.10106;1.0796;0.9;0.9;1.8;3.785;1.05;0.15;6.785;2.0;-4.1664;7.62464;1.35;1.0;-0.9391;3.66587;2.83875;1.2;-4.1176;4.44261;0.7875;2.5;-62.95949;9.58294;0.1125;0.315;6.01609;1.55519;0.0;3.87042;6.01611;2.00005;4.5;-1.80577;-3.79598;-1.05439;-0.1506;0.0;0.0;0.0;0.0;1.80577;3.79598;1.05439;0.1506;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6.80675;7.88635;0.00482;16.38658;11.88658;3.87042;6.01611;2.00005;0.0;-1.0e-5;-5.60945;-4.65986;-0.0
24.0;0.09961;1.21054;0.9;0.9;1.5;3.6;0.75;0.12;5.97;2.0;-4.99968;7.62464;1.125;1.0;-0.98736;3.66587;2.7;1.2;-5.76464;4.44261;0.5625;2.5;-78.69937;9.58294;0.09;0.36;6.01609;0.82534;0.0;3.87042;6.01611;2.00005;4.5;-1.5051;-3.61192;-0.75339;-0.1205;0.0;0.0;0.0;0.0;1.5051;3.61192;0.75339;0.1205;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.99091;7.20145;0.00482;16.38658;11.88658;3.87042;6.01611;2.00005;0.0;-1.0e-5;-5.60945;-4.65986;-0.0
25.0;0.08678;1.28327;0.9;0.9;1.26;3.25;0.165;0.12;4.795;2.0;-5.952;7.62464;0.945;1.0;-1.09369;3.66587;2.4375;1.2;-26.20292;4.44261;0.12375;2.5;-78.69937;9.58294;0.09;1.395;4.71394;0.0001;0.0;3.87042;6.01611;2.00005;4.5;-1.26644;-3.2725;-0.16623;-0.12066;0.0;0.0;0.0;0.0;1.26644;3.2725;0.16623;0.12066;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.82584;6.10911;0.00482;16.38658;11.88658;3.87042;6.01611;2.00005;0.0;-1.0e-5;-5.60945;-4.65986;-0.0
26.0;0.08423;1.25792;0.9;0.9;0.27;3.26;0.165;0.06;3.755;2.0;-27.776;7.62464;0.2025;1.0;-1.09033;3.66587;2.445;1.2;-26.20292;4.44261;0.12375;2.5;-157.39874;9.58294;0.045;1.35;3.69084;7.0e-5;0.0;3.87042;6.01611;2.00005;4.5;-0.27147;-3.2849;-0.16633;-0.06035;0.0;0.0;0.0;0.0;0.27147;3.2849;0.16633;0.06035;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.78305;5.04097;0.00482;16.38658;11.88658;3.87042;6.01611;2.00005;0.0;-1.0e-5;-5.60945;-4.65986;-0.0
27.0;0.08457;1.20004;0.9;0.9;0.24;3.41;0.165;0.09;3.905;2.0;-31.248;7.62464;0.18;1.0;-1.04237;3.66587;2.5575;1.2;-26.20292;4.44261;0.12375;2.5;-104.93249;9.58294;0.0675;1.305;3.82876;8.0e-5;0.0;3.87042;6.01611;2.00005;4.5;-0.2413;-3.43572;-0.16632;-0.09052;0.0;0.0;0.0;0.0;0.2413;3.43572;0.16632;0.09052;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.93385;5.1339;0.00482;16.38658;11.88658;3.87042;6.01611;2.00005;0.0;-1.0e-5;-5.60945;-4.65986;-0.0
28.0;0.08401;1.19813;0.9;0.9;0.21;3.18;0.159;0.09;3.639;2.0;-35.712;7.62464;0.1575;1.0;-1.11776;3.66587;2.385;1.2;-27.19171;4.44261;0.11925;2.5;-104.93249;9.58294;0.0675;1.26;3.60446;7.0e-5;0.0;3.87042;6.01611;2.00005;4.5;-0.21115;-3.20448;-0.16029;-0.09052;0.0;0.0;0.0;0.0;0.21115;3.20448;0.16029;0.09052;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.66645;4.86458;0.00482;16.38658;11.88658;3.87042;6.01611;2.00005;0.0;-1.0e-5;-5.60945;-4.65986;-0.0
29.0;0.08541;1.20884;0.9;0.9;0.15;3.75;0.33;0.09;4.32;2.0;-49.99681;7.62464;0.1125;1.0;-0.94786;3.66587;2.8125;1.2;-13.10146;4.44261;0.2475;2.5;-104.93249;9.58294;0.0675;1.395;4.16498;8.0e-5;0.0;3.87042;6.01611;2.00005;4.5;-0.15079;-3.7774;-0.33257;-0.09051;0.0;0.0;0.0;0.0;0.15079;3.7774;0.33257;0.09051;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.35128;5.56012;0.00482;16.38658;11.88658;3.87042;6.01611;2.00005;0.0;-1.0e-5;-5.60945;-4.65986;-0.0
30.0;0.0885;1.27088;0.9;0.9;0.15;4.66;0.54;0.15;5.5;2.0;-49.99681;7.62464;0.1125;1.0;-0.76277;3.66587;3.495;1.2;-8.00645;4.44261;0.405;2.5;-62.95949;9.58294;0.1125;1.395;5.411;0.00013;0.0;3.87042;6.01611;2.00005;4.5;-0.15073;-4.68999;-0.54383;-0.1508;0.0;0.0;0.0;0.0;0.15073;4.68999;0.54383;0.1508;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.53535;6.80623;0.00482;16.38658;11.88658;3.87042;6.01611;2.00005;0.0;-1.0e-5;-5.60945;-4.65986;-0.0
31.0;0.10078;1.34344;0.9;0.9;0.3;5.4;1.5;0.39;7.59;2.0;-24.9984;7.62464;0.225;1.0;-0.65824;3.66587;4.05;1.2;-2.88232;4.44261;1.125;2.5;-24.21519;9.58294;0.2925;1.53;6.01609;1.41231;0.0;3.87042;6.01611;2.00005;4.5;-0.30097;-5.4161;-1.50637;-0.39158;0.0;0.0;0.0;0.0;0.30097;5.4161;1.50637;0.39158;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;7.61502;8.95846;0.00482;16.38658;11.88658;3.87042;6.01611;2.00005;0.0;-1.0e-5;-5.60945;-4.65986;-0.0
32.0;0.10288;1.36522;0.9;0.9;0.54;4.78;2.55;0.84;8.71;2.0;-13.888;7.62464;0.405;1.0;-0.74362;3.66587;3.585;1.2;-1.69548;4.44261;1.9125;2.5;-11.24277;9.58294;0.63;1.62;6.01609;2.46486;0.0;3.87042;6.01611;2.00005;4.5;-0.5416;-4.79143;-2.55959;-0.84321;0.0;0.0;0.0;0.0;0.5416;4.79143;2.55959;0.84321;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;8.73584;10.10106;0.00482;16.38658;11.88658;3.87042;6.01611;2.00005;0.0;-1.0e-5;-5.60945;-4.65986;-0.0
33.0;0.10349;1.40152;0.9;0.9;0.9;4.77;2.82;0.54;9.03;2.0;-8.3328;7.62464;0.675;1.0;-0.74518;3.66587;3.5775;1.2;-1.53315;4.44261;2.115;2.5;-17.48875;9.58294;0.405;1.665;6.01609;2.77572;0.0;3.87042;6.01611;2.00005;4.5;-0.9026;-4.78058;-2.8302;-0.54203;0.0;0.0;0.0;0.0;0.9026;4.78058;2.8302;0.54203;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9.05541;10.45693;0.00482;16.38658;11.88658;3.87042;6.01611;2.00005;0.0;-1.0e-5;-5.60945;-4.65986;-0.0
34.0;0.10433;1.47287;0.9;0.9;1.14;4.97;3.18;0.27;9.56;2.0;-6.57853;7.62464;0.855;1.0;-0.71519;3.66587;3.7275;1.2;-1.35959;4.44261;2.385;2.5;-34.9775;9.58294;0.2025;1.665;6.0161;3.20401;0.0;3.87042;6.01611;2.00005;4.5;-1.06816;-4.90485;-3.19088;-0.24849;0.0;0.0;0.0;0.0;1.14316;4.97985;3.19088;0.27099;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.075;0.075;0.0;0.0225;0.1725;0.0;9.58489;11.05776;0.00482;16.38658;11.88658;3.87042;6.01611;2.00005;0.0;-1.0e-5;-5.60945;-4.65986;-0.0
35.0;0.10273;1.4102;0.9;0.9;1.47;4.29;3.42;0.18;9.36;2.0;-5.10171;7.62464;1.1025;1.0;-0.82855;3.66587;3.2175;1.2;-1.26418;4.44261;2.565;2.5;-52.46625;9.58294;0.135;1.665;6.01609;2.393;0.0;3.87042;6.01611;2.00005;4.5;-1.15939;-3.98543;-3.43297;-0.08619;0.0;0.0;0.0;0.0;1.47439;4.30043;3.43297;0.18069;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.315;0.315;0.0;0.0945;0.7245;0.0;9.38848;10.79869;0.00482;16.38658;11.88658;3.87042;6.01611;2.00005;0.0;-1.0e-5;-5.60945;-4.65986;-0.0
