Timestep;Price;HV_LOAD;beta_co;beta_gc;Input_D_LV_MED;Input_D_MV_LOAD;Input_D_LV_HIGH;Input_D_LV_LOW;Total_Input_Demand;lambda_EOM_cap_LV_MED;E_EOM_LV_MED;lambda_EOM_0_LV_MED;D_EOM_cap_LV_MED;lambda_EOM_cap_MV_LOAD;E_EOM_MV_LOAD;lambda_EOM_0_MV_LOAD;D_EOM_cap_MV_LOAD;lambda_EOM_cap_LV_HIGH;E_EOM_LV_HIGH;lambda_EOM_0_LV_HIGH;D_EOM_cap_LV_HIGH;lambda_EOM_cap_LV_LOW;E_EOM_LV_LOW;lambda_EOM_0_LV_LOW;D_EOM_cap_LV_LOW;G_WindOnshore;G_Baseload;G_MidMerit;G_Peak;C_MidMerit;C_Baseload;C_Peak;C_WindOnshore;G_LV_MED;G_MV_LOAD;G_LV_HIGH;G_LV_LOW;ENS_LV_MED;ENS_MV_LOAD;ENS_LV_HIGH;ENS_LV_LOW;D_LV_MED;D_MV_LOAD;D_LV_HIGH;D_LV_LOW;D_elastic_LV_MED;D_elastic_MV_LOAD;D_elastic_LV_HIGH;D_elastic_LV_LOW;ENS_involuntary_LV_MED;ENS_involuntary_MV_LOAD;ENS_involuntary_LV_HIGH;ENS_involuntary_LV_LOW;PV_LV_MED;PV_MV_LOAD;PV_LV_HIGH;PV_LV_LOW;PV_Total;Total_ENS;Consumer_Demand;Total_Demand;λ_dCM;C_system_total;C_dCM_vol;C_dCM_MidMerit;C_dCM_Baseload;C_dCM_Peak;C_dCM_WindOnshore;C_dCM_LV_MED;C_dCM_MV_LOAD;C_dCM_LV_HIGH;C_dCM_LV_LOW
11.0;0.15374;1.47439;0.5;0.5;1.5;4.75;3.66;0.198;10.108;2.0;-4.99968;7.62464;1.125;1.0;-0.74831;3.66587;3.5625;1.2;-1.18128;4.44261;2.745;2.5;-47.69659;9.58294;0.1485;0.153;5.91335;3.54207;1.77857;3.54213;5.9134;2.06277;4.5;-1.44928;-4.64839;-3.6307;-0.18419;0.0;0.0;0.0;0.0;1.49428;4.69339;3.6307;0.19769;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.045;0.045;0.0;0.0135;0.1035;0.0;10.01606;11.49045;0.00382;16.0183;11.51824;3.54211;5.91338;2.06275;0.0;-0.0;-7.41518;-2.48598;-0.0
12.0;0.17666;1.61717;0.5;0.5;1.26;4.95;3.99;0.231;10.431;2.0;-5.952;7.62464;0.945;1.0;-0.71808;3.66587;3.7125;1.2;-1.08358;4.44261;2.9925;2.5;-40.88279;9.58294;0.17325;0.135;5.91337;3.5421;2.06263;3.54213;5.9134;2.06277;4.5;-1.14634;-4.75409;-3.93691;-0.19858;0.0;0.0;0.0;0.0;1.25134;4.85909;3.93691;0.23008;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.105;0.105;0.0;0.0315;0.2415;0.0;10.27741;11.89458;0.00382;16.0183;11.51824;3.54211;5.91338;2.06275;0.0;-0.0;-7.41518;-2.48598;-0.0
13.0;0.30015;1.33986;0.5;0.5;1.5;5.35;3.99;0.264;11.104;2.0;-4.99968;7.62464;1.125;1.0;-0.66439;3.66587;4.0125;1.2;-1.08358;4.44261;2.9925;2.5;-35.77244;9.58294;0.198;0.09;5.91339;3.54212;2.06276;3.54213;5.9134;2.06277;4.5;-1.31499;-4.91587;-3.82294;-0.2145;0.0;0.0;0.0;0.0;1.46499;5.06587;3.82294;0.2595;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.15;0.15;0.0;0.045;0.345;0.0;10.6133;11.95316;0.00382;16.0183;11.51824;3.54211;5.91338;2.06275;0.0;-0.0;-7.41518;-2.48598;-0.0
14.0;0.2703;1.43779;0.5;0.5;1.86;5.055;3.69;0.33;10.935;2.0;-4.032;7.62464;1.395;1.0;-0.70316;3.66587;3.79125;1.2;-1.17168;4.44261;2.7675;2.5;-28.61795;9.58294;0.2475;0.045;5.91339;3.54212;2.06276;3.54213;5.9134;2.06277;4.5;-1.64399;-4.64898;-3.56098;-0.27141;0.0;0.0;0.0;0.0;1.82399;4.82898;3.56098;0.32541;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.18;0.18;0.0;0.054;0.414;0.0;10.53936;11.97716;0.00382;16.0183;11.51824;3.54211;5.91338;2.06275;0.0;-0.0;-7.41518;-2.48598;-0.0
15.0;0.1528;1.2599;0.5;0.5;1.5;4.95;3.36;0.198;10.008;2.0;-4.99968;7.62464;1.125;1.0;-0.71808;3.66587;3.7125;1.2;-1.28675;4.44261;2.52;2.5;-47.69659;9.58294;0.1485;0.0675;5.91335;3.54207;1.31035;3.54213;5.9134;2.06277;4.5;-1.34446;-4.74231;-3.33383;-0.15271;0.0;0.0;0.0;0.0;1.49446;4.89231;3.33383;0.19771;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.15;0.15;0.0;0.045;0.345;0.0;9.91832;11.17822;0.00382;16.0183;11.51824;3.54211;5.91338;2.06275;0.0;-0.0;-7.41518;-2.48598;-0.0
16.0;0.22962;1.23028;0.5;0.5;1.26;4.95;4.5;0.198;10.908;2.0;-5.952;7.62464;0.945;1.0;-0.71808;3.66587;3.7125;1.2;-0.96077;4.44261;3.375;2.5;-47.69659;9.58294;0.1485;0.045;5.91339;3.54211;2.06275;3.54213;5.9134;2.06277;4.5;-1.12244;-4.66533;-4.38499;-0.1601;0.0;0.0;0.0;0.0;1.24244;4.78533;4.38499;0.1961;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.12;0.12;0.0;0.036;0.276;0.0;10.60887;11.83915;0.00382;16.0183;11.51824;3.54211;5.91338;2.06275;0.0;-0.0;-7.41518;-2.48598;-0.0
17.0;0.42841;1.27699;0.5;0.5;3.0;4.95;2.85;0.51;11.31;2.0;-2.49984;7.62464;2.25;1.0;-0.71808;3.66587;3.7125;1.2;-1.51701;4.44261;2.1375;2.5;-18.5175;9.58294;0.3825;0.045;5.9134;3.54212;2.06276;3.54213;5.9134;2.06277;4.5;-2.77368;-4.4035;-2.64613;-0.46287;0.0;0.0;0.0;0.0;2.87868;4.5085;2.64613;0.49437;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.105;0.105;0.0;0.0315;0.2415;0.0;10.52768;11.80467;0.00382;16.0183;11.51824;3.54211;5.91338;2.06275;0.0;-0.0;-7.41518;-2.48598;-0.0
18.0;0.99983;1.52749;0.5;0.5;3.6;4.75;2.31;1.98;12.64;2.0;-2.0832;7.62464;2.7;1.0;-0.74831;3.66587;3.5625;1.2;-1.87164;4.44261;1.7325;2.5;-4.76966;9.58294;1.485;0.135;5.9134;3.5421;2.06276;3.54213;5.9134;2.06277;4.5;-3.10511;-3.40442;-1.83945;-1.77702;0.0;0.08331;0.0;0.0;3.18011;3.47942;1.83945;1.79952;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.075;0.075;0.0;0.0225;0.1725;0.08331;10.29851;11.826;0.00382;16.0183;11.51824;3.54211;5.91338;2.06275;0.0;-0.0;-7.41518;-2.48598;-0.0
19.0;0.80205;1.58603;0.5;0.5;2.58;4.955;2.97;1.368;11.873;2.0;-2.90679;7.62464;1.935;1.0;-0.71735;3.66587;3.71625;1.2;-1.45572;4.44261;2.2275;2.5;-6.90345;9.58294;1.026;0.18;5.9134;3.5421;2.06276;3.54213;5.9134;2.06277;4.5;-2.34712;-3.99219;-2.50087;-1.27196;0.0;0.0;0.0;0.0;2.34712;3.99219;2.50087;1.27196;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;10.11214;11.69817;0.00382;16.0183;11.51824;3.54211;5.91338;2.06275;0.0;-0.0;-7.41518;-2.48598;-0.0
20.0;0.63758;1.34556;0.5;0.5;3.3;4.055;3.33;0.99;11.675;2.0;-2.27258;7.62464;2.475;1.0;-0.87657;3.66587;3.04125;1.2;-1.29834;4.44261;2.4975;2.5;-9.53932;9.58294;0.7425;0.225;5.9134;3.54212;2.06276;3.54213;5.9134;2.06277;4.5;-3.0745;-3.4547;-2.93068;-0.93774;0.0;0.0;0.0;0.0;3.0745;3.4547;2.93068;0.93774;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;10.39761;11.74317;0.00382;16.0183;11.51824;3.54211;5.91338;2.06275;0.0;-0.0;-7.41518;-2.48598;-0.0
21.0;0.1532;1.22179;0.5;0.5;2.7;3.85;2.55;0.99;10.09;2.0;-2.7776;7.62464;2.025;1.0;-0.92324;3.66587;2.8875;1.2;-1.69548;4.44261;1.9125;2.5;-9.53932;9.58294;0.7425;0.27;5.91335;3.54207;1.50942;3.54213;5.9134;2.06277;4.5;-2.68989;-3.8047;-2.5299;-0.98851;0.0;0.0;0.0;0.0;2.68989;3.8047;2.5299;0.98851;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;10.01301;11.23479;0.00382;16.0183;11.51824;3.54211;5.91338;2.06275;0.0;-0.0;-7.41518;-2.48598;-0.0
22.0;0.10502;1.05882;0.5;0.5;2.4;4.054;1.65;0.33;8.434;2.0;-3.1248;7.62464;1.8;1.0;-0.87679;3.66587;3.0405;1.2;-2.62029;4.44261;1.2375;2.5;-28.61795;9.58294;0.2475;0.315;5.91292;3.28466;1.0e-5;3.54213;5.9134;2.06277;4.5;-2.40643;-4.06126;-1.65539;-0.33119;0.0;0.0;0.0;0.0;2.40643;4.06126;1.65539;0.33119;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;8.45427;9.51309;0.00382;16.0183;11.51824;3.54211;5.91338;2.06275;0.0;-0.0;-7.41518;-2.48598;-0.0
23.0;0.10284;1.0796;0.5;0.5;1.8;3.785;1.05;0.15;6.785;2.0;-4.1664;7.62464;1.35;1.0;-0.9391;3.66587;2.83875;1.2;-4.1176;4.44261;0.7875;2.5;-62.95949;9.58294;0.1125;0.315;5.91329;1.65532;1.0e-5;3.54213;5.9134;2.06277;4.5;-1.80535;-3.79409;-1.05396;-0.15057;0.0;0.0;0.0;0.0;1.80535;3.79409;1.05396;0.15057;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6.80397;7.88357;0.00382;16.0183;11.51824;3.54211;5.91338;2.06275;0.0;-0.0;-7.41518;-2.48598;-0.0
24.0;0.10138;1.21054;0.5;0.5;1.5;3.6;0.75;0.12;5.97;2.0;-4.99968;7.62464;1.125;1.0;-0.98736;3.66587;2.7;1.2;-5.76464;4.44261;0.5625;2.5;-78.69937;9.58294;0.09;0.36;5.91328;0.92573;1.0e-5;3.54213;5.9134;2.06277;4.5;-1.50475;-3.61012;-0.75308;-0.12048;0.0;0.0;0.0;0.0;1.50475;3.61012;0.75308;0.12048;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.98843;7.19897;0.00382;16.0183;11.51824;3.54211;5.91338;2.06275;0.0;-0.0;-7.41518;-2.48598;-0.0
25.0;0.08679;1.28327;0.5;0.5;1.26;3.25;0.165;0.12;4.795;2.0;-5.952;7.62464;0.945;1.0;-1.09369;3.66587;2.4375;1.2;-26.20292;4.44261;0.12375;2.5;-78.69937;9.58294;0.09;1.395;4.714;0.00022;0.0;3.54213;5.9134;2.06277;4.5;-1.26644;-3.27248;-0.16623;-0.12066;0.0;0.0;0.0;0.0;1.26644;3.27248;0.16623;0.12066;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.82582;6.1091;0.00382;16.0183;11.51824;3.54211;5.91338;2.06275;0.0;-0.0;-7.41518;-2.48598;-0.0
26.0;0.08423;1.25792;0.5;0.5;0.27;3.26;0.165;0.06;3.755;2.0;-27.776;7.62464;0.2025;1.0;-1.09033;3.66587;2.445;1.2;-26.20292;4.44261;0.12375;2.5;-157.39874;9.58294;0.045;1.35;3.69088;0.00018;0.0;3.54213;5.9134;2.06277;4.5;-0.27147;-3.2849;-0.16633;-0.06035;0.0;0.0;0.0;0.0;0.27147;3.2849;0.16633;0.06035;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.78305;5.04097;0.00382;16.0183;11.51824;3.54211;5.91338;2.06275;0.0;-0.0;-7.41518;-2.48598;-0.0
27.0;0.08458;1.20004;0.5;0.5;0.24;3.41;0.165;0.09;3.905;2.0;-31.248;7.62464;0.18;1.0;-1.04237;3.66587;2.5575;1.2;-26.20292;4.44261;0.12375;2.5;-104.93249;9.58294;0.0675;1.305;3.8288;0.00018;0.0;3.54213;5.9134;2.06277;4.5;-0.2413;-3.43571;-0.16632;-0.09052;0.0;0.0;0.0;0.0;0.2413;3.43571;0.16632;0.09052;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.93385;5.13389;0.00382;16.0183;11.51824;3.54211;5.91338;2.06275;0.0;-0.0;-7.41518;-2.48598;-0.0
28.0;0.08402;1.19813;0.5;0.5;0.21;3.18;0.159;0.09;3.639;2.0;-35.712;7.62464;0.1575;1.0;-1.11776;3.66587;2.385;1.2;-27.19171;4.44261;0.11925;2.5;-104.93249;9.58294;0.0675;1.26;3.60449;0.00018;0.0;3.54213;5.9134;2.06277;4.5;-0.21115;-3.20448;-0.16029;-0.09052;0.0;0.0;0.0;0.0;0.21115;3.20448;0.16029;0.09052;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.66645;4.86458;0.00382;16.0183;11.51824;3.54211;5.91338;2.06275;0.0;-0.0;-7.41518;-2.48598;-0.0
29.0;0.08542;1.20884;0.5;0.5;0.15;3.75;0.33;0.09;4.32;2.0;-49.99681;7.62464;0.1125;1.0;-0.94786;3.66587;2.8125;1.2;-13.10146;4.44261;0.2475;2.5;-104.93249;9.58294;0.0675;1.395;4.16502;0.0002;0.0;3.54213;5.9134;2.06277;4.5;-0.15079;-3.77739;-0.33257;-0.09051;0.0;0.0;0.0;0.0;0.15079;3.77739;0.33257;0.09051;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.35127;5.56011;0.00382;16.0183;11.51824;3.54211;5.91338;2.06275;0.0;-0.0;-7.41518;-2.48598;-0.0
30.0;0.08851;1.27088;0.5;0.5;0.15;4.66;0.54;0.15;5.5;2.0;-49.99681;7.62464;0.1125;1.0;-0.76277;3.66587;3.495;1.2;-8.00645;4.44261;0.405;2.5;-62.95949;9.58294;0.1125;1.395;5.41117;0.00025;0.0;3.54213;5.9134;2.06277;4.5;-0.15073;-4.68998;-0.54382;-0.1508;0.0;0.0;0.0;0.0;0.15073;4.68998;0.54382;0.1508;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.53533;6.80622;0.00382;16.0183;11.51824;3.54211;5.91338;2.06275;0.0;-0.0;-7.41518;-2.48598;-0.0
31.0;0.10256;1.34344;0.5;0.5;0.3;5.4;1.5;0.39;7.59;2.0;-24.9984;7.62464;0.225;1.0;-0.65824;3.66587;4.05;1.2;-2.88232;4.44261;1.125;2.5;-24.21519;9.58294;0.2925;1.53;5.91329;1.51175;1.0e-5;3.54213;5.9134;2.06277;4.5;-0.3009;-5.4134;-1.50575;-0.39151;0.0;0.0;0.0;0.0;0.3009;5.4134;1.50575;0.39151;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;7.61156;8.955;0.00382;16.0183;11.51824;3.54211;5.91338;2.06275;0.0;-0.0;-7.41518;-2.48598;-0.0
32.0;0.10393;1.36522;0.5;0.5;0.54;4.78;2.55;0.84;8.71;2.0;-13.888;7.62464;0.405;1.0;-0.74362;3.66587;3.585;1.2;-1.69548;4.44261;1.9125;2.5;-11.24277;9.58294;0.63;1.62;5.91278;2.56586;1.0e-5;3.54213;5.9134;2.06277;4.5;-0.54153;-4.79001;-2.55896;-0.84312;0.0;0.0;0.0;0.0;0.54153;4.79001;2.55896;0.84312;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;8.73362;10.09884;0.00382;16.0183;11.51824;3.54211;5.91338;2.06275;0.0;-0.0;-7.41518;-2.48598;-0.0
33.0;0.10423;1.40152;0.5;0.5;0.9;4.77;2.82;0.54;9.03;2.0;-8.3328;7.62464;0.675;1.0;-0.74518;3.66587;3.5775;1.2;-1.53315;4.44261;2.115;2.5;-17.48875;9.58294;0.405;1.665;5.91291;2.87703;1.0e-5;3.54213;5.9134;2.06277;4.5;-0.90251;-4.7796;-2.82972;-0.54199;0.0;0.0;0.0;0.0;0.90251;4.7796;2.82972;0.54199;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9.05382;10.45534;0.00382;16.0183;11.51824;3.54211;5.91338;2.06275;0.0;-0.0;-7.41518;-2.48598;-0.0
34.0;0.10505;1.47287;0.5;0.5;1.14;4.97;3.18;0.27;9.56;2.0;-6.57853;7.62464;0.855;1.0;-0.71519;3.66587;3.7275;1.2;-1.35959;4.44261;2.385;2.5;-34.9775;9.58294;0.2025;1.665;5.91293;3.30517;1.0e-5;3.54213;5.9134;2.06277;4.5;-1.06805;-4.90385;-3.19036;-0.24847;0.0;0.0;0.0;0.0;1.14305;4.97885;3.19036;0.27097;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.075;0.075;0.0;0.0225;0.1725;0.0;9.58322;11.0561;0.00382;16.0183;11.51824;3.54211;5.91338;2.06275;0.0;-0.0;-7.41518;-2.48598;-0.0
35.0;0.1039;1.4102;0.5;0.5;1.47;4.29;3.42;0.18;9.36;2.0;-5.10171;7.62464;1.1025;1.0;-0.82855;3.66587;3.2175;1.2;-1.26418;4.44261;2.565;2.5;-52.46625;9.58294;0.135;1.665;5.91288;2.49356;1.0e-5;3.54213;5.9134;2.06277;4.5;-1.15916;-3.98402;-3.43205;-0.08617;0.0;0.0;0.0;0.0;1.47416;4.29902;3.43205;0.18067;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.315;0.315;0.0;0.0945;0.7245;0.0;9.3859;10.7961;0.00382;16.0183;11.51824;3.54211;5.91338;2.06275;0.0;-0.0;-7.41518;-2.48598;-0.0
36.0;0.10395;1.31434;0.5;0.5;1.17;5.02;3.78;0.21;10.18;2.0;-6.40985;7.62464;0.8775;1.0;-0.70807;3.66587;3.765;1.2;-1.14378;4.44261;2.835;2.5;-44.97107;9.58294;0.1575;1.71;5.91279;2.58856;1.0e-5;3.54213;5.9134;2.06277;4.5;-0.6033;-4.46049;-3.79327;-0.03978;0.0;0.0;0.0;0.0;1.1733;5.03049;3.79327;0.21078;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.57;0.57;0.0;0.171;1.311;0.0;10.20785;11.52219;0.00382;16.0183;11.51824;3.54211;5.91338;2.06275;0.0;-0.0;-7.41518;-2.48598;-0.0
